,arcee-ai/Virtuoso-Small,AtlaAI/Selene-1-Mini-Llama-3.1-8B,AtlaAI/Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,amit2-0kr/food-disease-chatbot-recommender-v1,bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,bartowski/Qwen2.5-14B-Instruct-GGUF,codelion/gemma-3-1b-it-reasoning-grpo-lora,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,distilbert/distilgpt2,dphn/Dolphin3.0-Llama3.2-1B,dphn/dolphin-2.8-mistral-7b-v02,facebook/opt-125m,failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,feelconstantfear/Llama-3.2-1B-QPTQ,FinGPT/fingpt-forecaster_dow30_llama2-7b_lora,FranckLucas08/Fine-Tuned_Lily,gaunernst/gemma-3-1b-it-int4-awq,google/flan-t5-base,google/gemma-3-1b-it,google/gemma-3-1b-pt,GRMenon/mental-health-mistral-7b-instructv0.2-finetuned-V2,grimjim/Llama-3-Instruct-abliteration-LoRA-8B,grimjim/Llama-3.1-8B-Instruct-abliterated_via_adapter,Io2007/gemma-3-1b-big,iqbalamo93/Meta-Llama-3.1-8B-Instruct-GPTQ-Q_8,jeiku/Aura_Qwen2_v2_7B,jeiku/dontusethis,JunHowie/Qwen3-8B-GPTQ-Int4,KurmaAI/AQUA-1B,lamptablet/gpt2-Q8_0-GGUF,lemon07r/Qwen3-R1-SLERP-Q3T-8B,LunaticPython161/CyberWitch-7B,marroyo777/flan-t5-base-Q4_K_M-GGUF,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-hf,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-1B,meta-llama/Meta-Llama-3-8B,meta-llama/Meta-Llama-3-8B-Instruct,mistral-community/Mistral-7B-v0.2,mistralai/Mistral-7B-Instruct-v0.2,mistralai/Mistral-7B-v0.1,monsterapi/gpt2_alpaca-lora,monsterapi/opt125M_alpaca,mradermacher/AtmaLLaMA-GGUF,mssongit/Qwen2.5-14B-SFT-LoRA-6e-5,nvidia/llama-3.1-nemoguard-8b-content-safety,openai-community/gpt2,Open-Bee/Bee-8B-RL,phanerozoic/Tiny-Pirate-1.1b-v0.1,podsni/hades-1B,postbot/distilgpt2-emailgen,prithivMLmods/Bee-8B-RL-abliterated,pszemraj/opt-125m-email-generation,Qwen/Qwen2-7B,Qwen/Qwen2-7B-Instruct,Qwen/Qwen2-7B-Instruct-GGUF,Qwen/Qwen2-7B-Instruct-GPTQ-Int4,Qwen/Qwen2.5-14B,Qwen/Qwen2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct-GPTQ-Int4,Qwen/Qwen3-8B,Qwen/Qwen3-8B-GGUF,RakshitAi/AtmaLLaMA,ResplendentAI/Qwen_jeiku_LoRA_128,ResplendentAI/Qwen_Sissification_LoRA_128,ResplendentAI/Qwen_Soul_LoRA_128,s3nh/TinyLLama-4x1.1B-MoE,segolilylabs/Lily-Cybersecurity-7B-v0.2,smgriffin/pop-lyrics-generator-v1,svjack/Qwen2-7B_Function_Call_tiny_lora,tahamajs/LLaMA-3-2-LoRA-EmotionTune-Full,TECHNOPRAVIN01/Qwen2.5-14B-Valor,Tensoic/TinyLlama-1.1B-3T-openhermes,TheBloke/Llama-2-7B-Chat-GPTQ,TheBloke/Mistral-7B-Instruct-v0.2-GGUF,TheBloke/Mistral-7B-Instruct-v0.2-GPTQ,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,TheBloke/TinyLlama-1.1B-Chat-v1.0-GPTQ,TinyLlama/TinyLlama-1.1B-Chat-v1.0,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,unsloth/gemma-3-1b-it-GGUF,v000000/Qwen2.5-Lumen-14B,vanta-research/apollo-astralis-8b,WizardLMTeam/WizardMath-7B-V1.1,ysn-rfd/distilgpt2-Q8_0-GGUF,Qwen/Qwen2.5-1.5B,Gensyn/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,marianoiry/gensyn-checkpoints-sturdy_twitchy_jay,tgtgeo/gensyn-checkpoints-jumping_gentle_ant,jeergrvgreg/uplifting-filter-v5,Irfanuruchi/qwen2.5-1.5b-dsp-finetuned,Qwen/Qwen2.5-Coder-1.5B,Pista1981/Child-0a24ec-python-0a24ec-015022,lakhera2023/Qwen-model,Qwen/Qwen2.5-Coder-1.5B-Instruct,huihui-ai/Qwen2.5-Coder-1.5B-Instruct-abliterated,mradermacher/Qwen2.5-Coder-1.5B-Instruct-abliterated-GGUF,QuantFactory/Qwen2.5-Coder-1.5B-Instruct-GGUF,Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,LilRg/ECE-1B-merge-PRYMMAL,unsloth/Qwen2.5-1.5B-bnb-4bit,Qwen/Qwen2.5-0.5B,Gensyn/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B-Instruct,vanshs613/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-soaring_dappled_hippo,eiknarf/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-rapid_stocky_stork,featherless-ai-quants/Gensyn-Qwen2.5-0.5B-Instruct-GGUF,straino/Qwen2.5-0.5B-Instruct-Q4_K_M-GGUF,RaykieLee/task-17-Qwen-Qwen2.5-0.5B,trumancai/Revela-500M,wulli/Qwen2.5-0.5B-sft-capybara,dphn/Dolphin3.0-Qwen2.5-0.5B,mergekit-community/mergekit-slerp-lxmmvuv,DevQuasar/Qwen2.5-0.5B-GGUF,mradermacher/Qwen2.5-0.5B-i1-GGUF,Emmet-Allen/christAIn-uncensored,mradermacher/Dolphin3.0-Qwen2.5-0.5B-GGUF,Falconsai/nsfw_image_detection,hanad/self_harm_detection,victorwkey/vit-food101,openai/whisper-large-v3,Oufei123/openai-whisper-large-v3-LORA-colab,AbdelrahmanHassan/whisper-large-v3-egyptian-arabic,firdhokk/speech-emotion-recognition-with-openai-whisper-large-v3,Byne/whisper-large-v3-arabic,nyrahealth/CrisperWhisper,nm-testing/whisper-large-v3.w4a16,miosipov/asr2_medium_CRSPR_v0.5,Qwen/Qwen2-VL-2B,Qwen/Qwen2-VL-2B-Instruct,lightonai/MonoQwen2-VL-v0.1,jinaai/jina-reranker-m0,unsloth/Qwen2-VL-2B-Instruct-unsloth-bnb-4bit,osunlp/UGround-V1-2B
dphn/dolphin-2.8-mistral-7b-v02,-0.0007858787,0.0003997323,3.826645e-05,8.8236746e-05,-9.712856e-05,8.686523e-05,-0.009769911,0.00013591407,-0.006859739,-0.0009125573,1.007903,-0.009895939,0.00055731303,-0.0036758226,0.0011488624,-0.00024053613,-0.0104459,0.00010558391,-0.009770998,-0.010310704,-0.00037735974,0.00014193232,0.00039969553,-0.010310701,-9.393406e-05,0.00030758762,0.00030752041,-0.00048854324,-0.009690873,-0.009178215,0.00015659985,-2.0602845e-05,0.00010029589,0.00022401806,0.00020066174,6.183991e-06,7.1306986e-06,0.000490127,-4.8786755e-05,0.00055731396,7.374116e-05,7.0256436e-05,0.00014076478,-0.009155545,-0.009884601,0.0011461771,8.7652596e-05,-0.000100387435,-0.00917898,0.00018599458,0.00032442607,-0.0054464824,-0.007206569,0.00018599376,-0.009856431,0.00030880707,0.00026041904,-0.00042209018,-0.00046923853,-0.00078586664,-0.0007797394,7.979844e-05,0.0001508225,-0.0004451695,0.00022174921,-0.00040500352,-0.0004044686,-0.00040500975,0.00016940238,-1.9690298e-05,-0.009168417,-0.00042267246,-0.00313842,-0.0007796915,0.0003542065,0.001183512,-0.00028127932,-0.00034194574,0.00018001506,0.00019475553,0.00033772245,0.0003411825,-0.009770998,-0.0007809453,-0.00045483824,7.5505035e-05,-0.006866244,-0.0029876088,-0.00290739,-0.00290739,-0.002907399,-0.002907339,-0.0029847838,-0.0026258752,-0.001178204,-0.0012275773,-0.0011808291,-0.0012102696,-0.0010067333,-0.0010067343,-0.0025409926,-0.0029630158,-0.0029629788,-0.0032307985,-0.008499728,-0.008758538,-0.008758538,-0.0087526655,-0.008758533,-0.008750518,-0.008924964,-0.008003676,-0.0084997285,-0.008343993,-0.008291543,-0.008756765,-0.008495985,-0.008497309,-0.008298316,-0.008291543,0.00015506586,0.00015339785,0.0001523337,-0.005922841,-0.011979064,-0.011947847,2.1167945e-05,-0.012006637,-0.011935454,-0.011382122,-0.011919032,0.002443678,0.0021209235,0.002136818,0.0021041469,0.002315919,0.002102484
facebook/opt-125m,0.004198004,-0.017252386,-0.011202856,0.0059321364,-0.012619181,-0.004775464,0.21597323,0.0072284685,0.33719152,-0.18301286,-0.009895939,1.1447569,-0.015996432,0.091429114,-0.14724274,-0.0027438013,0.31288844,-0.0154882865,0.21615991,0.4270423,-0.000114981136,-0.0065740226,-0.017262053,0.4270176,-0.012788593,-0.005224259,-0.005222874,0.005898887,0.2026551,0.42701715,0.0072176703,-0.008129656,-0.014725251,-0.04674005,-0.04521713,0.008981637,0.008892509,-0.1660875,0.014993699,-0.015996581,-0.010369009,-0.010141547,-0.008060285,0.42218724,1.1463288,-0.14707744,-0.004802623,-0.012590352,0.426218,0.0054285745,-0.0070122667,0.06741065,0.35878152,0.0054287687,0.9795344,-0.005237155,-0.0042001107,0.0005791864,-0.00041600328,0.004102808,0.00411134,-0.006660054,0.008957525,0.007946172,-0.046779856,0.00082875753,0.0007799688,0.0007549153,-0.0027068176,-0.008031259,0.40162262,0.00060028804,0.06525088,0.0041153138,-0.0072557298,-0.1483577,-0.0030663118,-0.0035313198,-0.0030752588,-0.004791908,-0.006878934,-0.006884144,0.21615991,0.004093419,0.007878601,-0.008715258,0.3373636,0.21927129,0.22786766,0.22786786,0.22786918,0.2278234,0.21966648,0.2106203,0.11208351,0.1173149,0.111508906,0.11013346,0.07688599,0.07688701,0.20104513,0.22373158,0.22376819,0.23210168,0.48363885,0.51322687,0.51322687,0.5134946,0.5132268,0.51254934,0.5298264,0.46024454,0.48363873,0.48277244,0.49140924,0.5130892,0.48274192,0.4828333,0.49310088,0.49140924,0.00032350776,0.00032096947,0.00032407822,0.24830687,0.52377063,0.5257248,1.4745621e-05,0.5306203,0.5095903,0.50133157,0.5000588,-0.07412154,-0.095441505,-0.09598939,-0.09459702,-0.08735839,-0.092180766
failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,-0.00011971154,0.8583553,0.017602146,0.00013748919,0.24758871,0.0004993232,-0.0071784663,-0.00010996898,-0.007878938,0.002179568,0.00055731303,-0.015996432,1.017316,-0.0029033683,0.0028446151,-0.00029013556,-0.009121166,0.00048764105,-0.007182819,-0.011562542,-0.00025040415,0.30864084,0.8583562,-0.011562468,0.24755263,0.00020746807,0.00020738423,-0.0003360666,-0.0069310223,-0.010060566,-0.00012770115,0.00055849546,0.0004929838,0.00020982952,0.00016018437,0.00048749775,0.00048102514,0.0043102256,-1.3170053e-05,1.0173281,0.00054858264,0.0005787514,0.00028583093,-0.009997752,-0.016013559,0.0028334835,0.0004996535,0.24758162,-0.010052102,0.00038470008,-0.00019925467,-0.004418347,-0.008385255,0.00038469883,-0.016945316,0.00020765814,0.00015635666,-0.0002273981,-0.00014533788,-0.00012380152,-0.00011871727,0.00065124943,-0.0002270657,-0.00040213493,0.00020975969,-0.00029412284,-0.00029549503,-0.0002945646,5.07336e-05,0.00055098307,-0.00968388,-0.00022523243,-0.0025990615,-0.00011345889,-0.0002273469,0.0028724186,-0.00027061166,-0.00024532975,6.205706e-05,7.100154e-05,-0.0002047255,-0.00021736385,-0.007182819,-0.00011798318,-0.0003927039,0.00057203847,-0.007870149,-0.005818587,-0.0057173143,-0.005717317,-0.005717366,-0.005716978,-0.005827714,-0.0055076224,-0.00040183667,-0.0004929371,-0.0003913862,-0.0006321279,4.3417625e-05,4.343767e-05,-0.004522196,-0.0057694884,-0.005769799,-0.0060146404,-0.01154048,-0.01233519,-0.01233519,-0.012343064,-0.012335191,-0.012330759,-0.0126336645,-0.0110656945,-0.01154048,-0.011385462,-0.011538862,-0.012333938,-0.01155084,-0.011552403,-0.011558403,-0.011538862,-0.00014640282,-0.00014559881,-0.00014361943,-0.006264184,-0.012975027,-0.013275698,-4.2809766e-05,-0.013526226,-0.012948315,-0.012754917,-0.012717206,-0.00070918654,-0.00059774175,-0.0006070988,-0.0006504358,-0.0003179696,-0.000660812
feelconstantfear/Llama-3.2-1B-QPTQ,0.006307786,-0.0006287072,-0.0029833643,0.0006094831,0.0023160698,-0.00068537117,0.41005614,-0.0007017647,0.26030278,0.0029162185,-0.0036758226,0.091429114,-0.0029033683,1.028246,-0.033176493,-0.002370902,0.41282216,-0.00012898278,0.4100405,0.3976741,0.00039630677,0.0039444915,-0.00062579,0.39767426,0.002283443,-0.0012729175,-0.0012728468,0.0004737579,0.411166,0.3043354,-0.00074424635,-0.00498439,0.00013251741,0.030568542,0.030995743,0.004556078,0.004703432,0.27289334,0.0016170943,-0.0029033688,-0.0051256362,-0.005257118,-0.005084429,0.30245325,0.09031049,-0.03310648,-0.00069641543,0.0023179215,0.30433482,-0.0016983887,-0.0017789981,0.19759026,0.26833847,-0.0016983903,0.0935994,-0.0012766138,-0.0013055169,0.0039030006,0.0036139395,0.006223538,0.0062143705,-0.0012938192,6.169798e-05,0.0007636091,0.030544462,0.0049420316,0.0049487962,0.004948224,4.1526982e-05,-0.00528706,0.31171528,0.0038884454,1.0105519,0.0062137255,-0.0014799805,-0.03314526,-0.0009980929,0.0014275726,-0.000101735306,-0.00016961618,-0.0017802845,-0.0017799018,0.4100405,0.0061953613,0.000837766,-0.0033950612,0.2603,0.10240439,0.10998794,0.10998806,0.10998915,0.11000796,0.10210918,0.086956404,0.0070943288,0.008766668,0.007641005,0.016521448,0.011647842,0.011647953,0.07386398,0.10690024,0.106892824,0.10528502,0.3017663,0.29501283,0.29501283,0.2947967,0.29501265,0.2949257,0.29652077,0.29068735,0.30176625,0.29402062,0.29820186,0.29501954,0.30208385,0.30210814,0.29806364,0.29820186,0.00012876885,0.00012986542,0.00012959911,0.1640551,0.3402176,0.344433,-0.00013233589,0.34405854,0.34631732,0.3414955,0.35201827,-0.10427361,-0.08124209,-0.08139417,-0.08051275,-0.08033403,-0.080742
FinGPT/fingpt-forecaster_dow30_llama2-7b_lora,-0.0024315026,0.002801697,0.002194137,-0.0014550246,0.0013691357,0.00060986454,-0.084582336,-0.0018141591,-0.08385413,0.030238459,0.0011488628,-0.14724274,0.0028446158,-0.03317649,1.0219653,0.00011816956,-0.100547306,0.0031127252,-0.0846138,-0.11623909,-0.0007522587,0.00021101828,0.0028026889,-0.11623918,0.0014057196,0.00074912177,0.0007488914,-0.0013664333,-0.08264434,-0.103296354,-0.001793054,0.0015910126,0.0029350903,0.3107927,0.30913743,-0.001404802,-0.0014039613,0.026840746,-0.0019332756,0.0028446151,0.002059414,0.0020464838,0.0022096469,-0.10238095,-0.14727528,1.0217894,0.00061460066,0.00136607,-0.1031606,-0.0015653183,0.0011298925,-0.03397721,-0.08797294,-0.0015653186,-0.1512934,0.0007524635,0.0005161847,-0.00022033326,0.00013553804,-0.002412003,-0.002408529,0.0010202831,-0.0020904809,-0.0018958931,0.3107994,-0.00035028785,-0.00034355756,-0.0003371833,0.000800596,0.0016900144,-0.10014016,-0.0002194839,-0.029899184,-0.0024089303,0.0011841619,1.0112948,-4.0575887e-05,-0.00018657811,0.0008598887,0.0011337744,0.0011124643,0.0011082384,-0.0846138,-0.0024028437,-0.0018966612,0.0015076632,-0.08386943,-0.04784561,-0.0517242,-0.05172419,-0.051724635,-0.051719677,-0.047858898,-0.044594683,-0.025474329,-0.026610933,-0.02544227,-0.025750287,-0.019462463,-0.019462451,-0.044947695,-0.049939502,-0.04994416,-0.050285503,-0.114711165,-0.11753071,-0.11753071,-0.11753558,-0.117530696,-0.117415436,-0.120424174,-0.110304594,-0.11471124,-0.11405923,-0.115593545,-0.11750787,-0.114582546,-0.11459813,-0.11586733,-0.115593545,-0.00037528606,-0.00037621098,-0.0003722062,-0.05514849,-0.11874799,-0.119355515,7.189488e-05,-0.12026337,-0.11718763,-0.113867246,-0.116369836,0.031648472,0.03245212,0.032586973,0.032264467,0.03081464,0.03189353
FranckLucas08/Fine-Tuned_Lily,-8.5356114e-05,-0.00031623003,0.00012846845,-0.00037693293,0.00068171974,-0.00022569,-0.0012401586,0.000531396,0.0001435559,0.0037122066,-0.00024053613,-0.0027438013,-0.00029013556,-0.002370902,0.00011816881,1.0097452,-0.0009450678,-4.150532e-05,-0.0012393638,-0.0015686951,0.96769243,0.0005534836,-0.00031583733,-0.0015686942,0.0006804523,0.00023937554,0.00023946639,0.000121921556,-0.0012942032,-0.00040978254,0.00053137983,0.13304289,-7.1700284e-05,-0.001308898,-0.001325816,-0.0007051948,-0.0006557443,0.0043469924,-0.00077304855,-0.00029013585,0.13084279,0.13135384,0.00028775033,-0.00033929074,-0.002754826,0.000119738535,-0.00022646916,0.0006806817,-0.00041834975,-0.00054793415,5.2066465e-05,-0.0024370477,4.5179727e-06,-0.000547928,-0.0029877166,0.0002385611,0.00024357645,7.925995e-05,0.00016185091,-8.783931e-05,-8.114318e-05,-0.00022216,0.00059345615,0.00012989227,-0.00130866,8.759463e-05,9.0083406e-05,8.793008e-05,0.00011999539,0.13479887,-0.00055971096,7.513942e-05,-0.0022054529,-8.2788305e-05,3.5964025e-05,0.00013618605,0.9975673,0.9803425,0.00012303531,0.00012326225,4.9371858e-05,4.142403e-05,-0.0012393638,-7.902369e-05,0.00013931138,0.11482739,0.00015892815,0.00031779273,0.0014631504,0.0014631454,0.0014631471,0.0014627514,0.0002938668,0.0005484957,0.0066254255,0.0067210556,0.0066243876,0.0057147155,0.005333084,0.0053330874,0.0011735668,0.00095899275,0.0009591609,-8.384776e-05,-0.0009379238,-0.0018207674,-0.0018207674,-0.0018435802,-0.0018207601,-0.0018280649,-0.0016105413,-7.7316734e-05,-0.00093791605,-0.00061754434,-0.00064602355,-0.0018243031,-0.000979851,-0.0009800572,-0.0006149821,-0.00064602355,4.1871932e-05,4.291206e-05,4.1460113e-05,3.120325e-05,-0.0015969317,-0.0015539262,5.1309144e-05,-0.0015675578,-0.0015474759,-0.0018156376,-0.0015042856,-0.007875274,-0.00821732,-0.008244879,-0.008269758,-0.008315085,-0.008222872
gaunernst/gemma-3-1b-it-int4-awq,0.016146868,-0.0048040706,-0.0071668867,0.002690838,0.0055970754,-0.003157458,1.0356727,-0.0021243978,0.68182254,-0.0027876103,-0.0104459,0.31288844,-0.009121166,0.41282216,-0.10054735,-0.0009450678,1.0579848,-0.008871288,1.0356396,1.0131581,0.0072126775,0.009590267,-0.004799044,1.0131661,0.005582343,0.0002866793,0.00028702075,-0.0023013933,1.0369799,0.78973234,-0.0021632356,-0.009915517,-0.008308865,0.06668124,0.06799468,0.010547786,0.011016474,0.0077055385,0.0042725615,-0.009121124,-0.010427499,-0.010346925,-0.012171742,0.78420687,0.3100885,-0.100282416,-0.0031808817,0.0056095826,0.78963375,-0.0013076214,-0.005966362,0.458356,0.6989385,-0.0013078612,0.30850944,0.0002765254,0.0003833752,0.009663222,0.008329868,0.015920548,0.015930966,-0.004317803,-0.00040528094,-0.00073949806,0.06664165,0.011969949,0.012000331,0.011979442,0.0007580564,-0.010277011,0.8033005,0.009626503,0.4199703,0.015934987,-0.0050547235,-0.10031582,0.0021281498,0.006688619,0.0004886444,-0.00038923827,-0.005933955,-0.0059255096,1.0356396,0.01588357,-0.00049377244,-0.007510134,0.682033,0.2788878,0.31538966,0.31538978,0.31539327,0.31543633,0.27792263,0.24079823,0.11764067,0.12337046,0.11886657,0.13170262,0.111715004,0.11171479,0.23178586,0.29938805,0.29937166,0.28524208,0.79962826,0.76846135,0.76846135,0.76773596,0.76846117,0.76797307,0.7747375,0.77871114,0.7996282,0.7820336,0.79277074,0.76843834,0.79986143,0.7999076,0.79290843,0.79277074,0.0002021,0.00020154128,0.00020147391,0.41705036,0.8685675,0.8757934,-0.0001307835,0.8730175,0.87994003,0.86369234,0.89296466,-0.36117783,-0.3084898,-0.30893916,-0.3069173,-0.3066629,-0.3071803
google/flan-t5-base,0.00010872463,0.0006423876,0.0005807008,-0.0021288516,-0.00021402021,0.0016327525,-0.0057219383,-0.00031425187,-0.010516759,0.0041963956,0.00010558391,-0.0154882865,0.00048764105,-0.00012898278,0.0031127231,-4.150532e-05,-0.008871288,1.004513,-0.0057275444,-0.008701505,-0.0002137242,-9.9495526e-05,0.0006428444,-0.008698003,-0.00020688139,0.00025262646,0.00025252943,-0.0005409553,-0.0054029715,-0.010720245,-0.00032438198,-0.000117699325,0.9954156,0.00086865545,0.0008151031,0.0007378486,0.00076449924,0.00029989574,0.00082232204,0.00048763712,-6.165066e-05,-4.9046685e-05,-0.0004002694,-0.010601112,-0.015478021,0.003097302,0.0016310358,-0.00021967848,-0.0106738275,0.00037253922,-0.00042962303,-0.00018874445,-0.010556566,0.00037255266,-0.016216613,0.00025324713,0.00021913474,-0.000297718,-0.00038866856,0.00011021783,0.00011005445,0.0015263833,-0.00039049733,-0.00052120996,0.00086991466,-0.0003453617,-0.00034154227,-0.00033823634,-0.0003552216,-0.00013093793,-0.009748093,-0.0002975902,-0.000103256985,0.000107853135,-0.00046359384,0.0031337885,2.1948284e-05,7.0793074e-05,-0.0003699533,-0.00033455953,-0.00042994323,-0.00042991908,-0.0057275444,0.0001091544,-0.00052638515,-9.7329445e-05,-0.0105669275,-0.010798865,-0.013527931,-0.013527936,-0.013528133,-0.013527289,-0.010759277,-0.010659897,-0.020809835,-0.021172298,-0.020786945,-0.019466104,-0.017799925,-0.017799921,-0.014142416,-0.012283382,-0.012283959,-0.010962804,-0.01361161,-0.01170049,-0.01170049,-0.011672468,-0.011700502,-0.011665151,-0.01212377,-0.014277545,-0.013611609,-0.014264349,-0.014186963,-0.011697246,-0.013525222,-0.013522575,-0.014318797,-0.014186963,3.175743e-05,3.2167598e-05,3.2240856e-05,-0.005838817,-0.011309785,-0.011302739,-8.444277e-05,-0.011376331,-0.011041891,-0.01076989,-0.010889015,0.01880975,0.01980215,0.019825675,0.019856356,0.020072076,0.019754598
google/gemma-3-1b-it,0.015625494,-0.0024844029,-0.0059297765,0.0013535623,0.00734196,-0.0021291524,1.0303135,-0.0031951414,0.64922774,0.022529932,-0.009770998,0.21615991,-0.007182819,0.4100405,-0.08461377,-0.0012393638,1.0356396,-0.0057275444,1.0302595,0.98315257,0.0064039845,0.010430844,-0.0024777602,0.9831037,0.007348003,0.0014461298,0.0014462898,-0.0034212274,1.0334922,0.7503699,-0.0032287345,-0.009563083,-0.0052772174,0.07299887,0.07416745,0.009330641,0.0098406235,0.03021003,0.0021421148,-0.0071828156,-0.00981936,-0.009766892,-0.011526064,0.7452502,0.21320136,-0.08437232,-0.0021479349,0.0073525296,0.75040317,-0.0021299517,-0.005495426,0.45891428,0.66401464,-0.0021298705,0.2071254,0.0014372454,0.0014211602,0.009766854,0.008642827,0.01540598,0.015417688,-0.0030169913,-0.0016349767,-0.0021184657,0.07296406,0.01207464,0.012111674,0.012097919,0.00070318044,-0.009950021,0.76818,0.009725934,0.41997266,0.015419799,-0.0045330306,-0.08420795,0.0019185593,0.0066511375,0.00044568328,-0.00016743722,-0.0054786764,-0.0054708794,1.0302595,0.015372347,-0.0018613442,-0.007017376,0.6492738,0.25344938,0.2856825,0.2856825,0.28568578,0.28573528,0.25244817,0.21551394,0.08513027,0.09007957,0.086460434,0.100970075,0.086270094,0.08627011,0.19811873,0.27174446,0.27172297,0.25850815,0.7482221,0.71539384,0.71539384,0.7146457,0.7153935,0.71501714,0.71963936,0.7282587,0.74822176,0.7293218,0.7395877,0.715388,0.7486324,0.74867505,0.7394111,0.7395877,0.00018558062,0.00018511778,0.00018496015,0.3918122,0.8169838,0.82444286,-0.00013218407,0.8207873,0.83062565,0.815742,0.8452316,-0.34015167,-0.28289232,-0.28331405,-0.28131855,-0.2818655,-0.28196484
google/gemma-3-1b-pt,0.015752302,-0.008216654,-0.0086159455,0.0028717597,0.0024581815,-0.0027805888,0.98310626,0.00032550172,0.6767298,-0.03352522,-0.010310701,0.4270176,-0.011562468,0.39767426,-0.11623909,-0.0015686942,1.0131661,-0.008698003,0.9831037,1.0578017,0.0058582006,0.007325382,-0.00821371,1.0578994,0.0024037617,-0.0008120444,-0.00081162597,-0.00035580955,0.982124,0.79557645,0.00029001466,-0.010311668,-0.008037364,0.052595105,0.054079585,0.010853773,0.011304284,-0.01820153,0.006387039,-0.011562542,-0.011094427,-0.011056081,-0.013364618,0.789671,0.42487162,-0.1159793,-0.0028084342,0.002478986,0.79538184,0.0008014835,-0.0059545045,0.43203887,0.69665027,0.00080156873,0.42982945,-0.00082449365,-0.00051017536,0.008373452,0.0070868237,0.015546588,0.015543165,-0.004200867,0.002258707,0.001494526,0.05255086,0.010533452,0.010549082,0.010530098,0.0007078254,-0.010658679,0.8045381,0.008340721,0.3989269,0.0155461,-0.005234836,-0.11612764,0.0012039867,0.0053860685,0.00034923124,-0.0008184665,-0.005901174,-0.0058913776,0.9831037,0.015495375,0.0017158769,-0.00833171,0.6767884,0.28696725,0.31595638,0.31595623,0.31595954,0.31598964,0.28623667,0.25029996,0.09244559,0.09816582,0.093480594,0.10764941,0.08584118,0.085840315,0.22705983,0.30337736,0.30336857,0.2953177,0.80433136,0.7858986,0.7858986,0.785338,0.7858982,0.7853493,0.79437435,0.77836514,0.8043311,0.78646964,0.7982994,0.78585404,0.8045597,0.80462956,0.79858136,0.7982994,0.00027539083,0.00027480227,0.00027456362,0.4216877,0.88596666,0.89342,-0.00012187274,0.8921622,0.8942623,0.8773431,0.9043703,-0.30879125,-0.26307166,-0.26367146,-0.26141828,-0.25919074,-0.26127404
GRMenon/mental-health-mistral-7b-instructv0.2-finetuned-V2,0.00011412507,-0.00026938127,0.00019899766,-9.380069e-05,0.0008798917,-5.176516e-05,0.0064027547,0.0005136947,0.0067224125,0.005367994,-0.00037735974,-0.000114981136,-0.00025040415,0.00039630677,-0.000752258,0.96769243,0.0072126775,-0.0002137242,0.0064039845,0.0058582015,1.0094151,0.0007756814,-0.0002688413,0.0058582006,0.0008795106,0.00024181865,0.00024192166,-1.8111235e-05,0.006315606,0.005948739,0.0005121661,0.12567285,-0.00020699714,-0.0013321455,-0.0013430287,-0.00069693,-0.00064839044,0.005827416,-0.00085391063,-0.00025040304,0.12819903,0.1287381,0.00020476873,0.005944983,-0.00015909632,-0.0007496234,-5.281617e-05,0.0008785347,0.0059302375,-0.00064262614,-3.6878555e-05,0.0005417866,0.0066102515,-0.00064261275,-0.00028701336,0.00024101112,0.00023265624,0.00022502209,0.00030534295,0.000111138856,0.00011651866,-1.8005217e-05,0.0005771699,3.0050318e-05,-0.0013327148,0.00024184056,0.0002451372,0.00024169004,0.00019865537,0.12714912,0.0057049,0.00022126535,0.000702207,0.00011570123,-5.4569413e-05,-0.00075378246,0.9792232,0.9624171,0.00020244371,0.00018469004,-4.0181993e-05,-4.4849276e-05,0.0064039845,0.0001187258,4.4176155e-05,0.11263476,0.006749606,0.002862832,0.0052125957,0.0052125966,0.005212624,0.00521239,0.0028159933,0.0028612434,0.012590155,0.01282975,0.012600441,0.011085637,0.0102019105,0.010201912,0.004002261,0.0041632014,0.0041632,0.002384528,0.006195329,0.004379873,0.004379873,0.00433576,0.0043798857,0.0043511866,0.0047070687,0.0074034273,0.0061953375,0.006557423,0.006587715,0.004374991,0.0061168964,0.0061162272,0.0066475966,0.006587715,5.5784927e-05,5.6745088e-05,5.5061475e-05,0.0031640201,0.004870223,0.0050158305,3.6914058e-05,0.0049593067,0.0050626537,0.0046962094,0.005194968,-0.017121032,-0.017325273,-0.017361034,-0.017394671,-0.017352102,-0.017327543
